CITY,DATE,AGE,YEAR
"NEW ZION, SC",2/15/13,Adult,2013
"Whitmire, SC",2/15/13,Adult,2013
"Summerton, SC",2/15/13,Adult,2013
"Isle of Palms, SC",2/14/13,Adult,2013
"Enoree, SC",2/14/13,Adult,2013
"Latta, SC",2/14/13,Adult,2013
"Moore, SC",2/14/13,Adult,2013
"Barnwell, SC",2/14/13,Adult,2013
"Chesnee, SC",2/14/13,Adult,2013
"NEW ZION, SC",2/14/13,Adult,2013
"St Stephen , SC",2/14/13,Adult,2013
"prosperity, SC",2/14/13,Adult,2013
"prosperity, SC",2/14/13,Adult,2013
"McBee, SC",2/13/13,Adult,2013
"Johnston, SC",2/12/13,Adult,2013
"Greenwood, SC",2/12/13,Adult,2013
"Greenwood, SC",2/12/13,Adult,2013
"batesburg, SC",2/12/13,Adult,2013
"Smyrna, SC",2/11/13,Adult,2013
"Manning, SC",2/11/13,Adult,2013
"Hemingway WWTP, SC",2/11/13,Adult,2013
"Turbeville, SC",2/11/13,Adult,2013
"turbeville, SC",2/11/13,Adult,2013
"mcclellanville , SC",2/11/13,Adult,2013
"Calhoun Falls, SC",2/10/13,Adult,2013
"Willington, SC",2/10/13,Adult,2013
"Ninetysix, SC",2/10/13,Adult,2013
"Lexington, SC",2/9/13,Adult,2013
"Huger, SC",2/9/13,Adult,2013
"Lynchburg, SC",2/9/13,Adult,2013
"GABLE, SC",2/8/13,Adult,2013
"Cordesville, SC",2/6/13,Adult,2013
"pamplico, SC",2/6/13,Adult,2013
"Pamplico, SC",2/2/13,Adult,2013
"Garnett, SC",2/1/13,Adult,2013
"Townville, SC",1/21/13,Adult,2013
"Cherry Grove Beach, SC",5/23/13,Subadult,2013
"Hilton Head, SC",5/8/13,Subadult,2013
"Wellford, SC",4/24/13,Subadult,2013
"Pomaria, SC",4/16/13,Subadult,2013
"saluds, SC",4/16/13,Subadult,2013
"New Ellenton, SC",4/14/13,Subadult,2013
"Conway, SC",4/11/13,Subadult,2013
"Isle of Palms, SC",4/10/13,Subadult,2013
"Sumter, SC",4/10/13,Subadult,2013
"NEW ZION, SC",4/9/13,Subadult,2013
"TURBEVILLE, SC",4/8/13,Subadult,2013
"NEW ZION, SC",4/8/13,Subadult,2013
"Sumter, SC",4/7/13,Subadult,2013
"Gable, SC",4/3/13,Subadult,2013
"Summerville, SC",4/15/12,Adult,2012
"Pageland, SC",4/1/12,Adult,2012
"Beaufort, SC",3/30/12,Adult,2012
"nichols, SC",3/19/12,Adult,2012
"MYRTLE BEACH, SC",3/17/12,Adult,2012
"Hartsville, SC",3/17/12,Adult,2012
"Chesterfield, SC",3/10/12,Adult,2012
"Lake City, SC",3/10/12,Adult,2012
"Sumter, SC",3/9/12,Adult,2012
"Ridgeville, SC",3/9/12,Adult,2012
"Darlington , SC",3/8/12,Adult,2012
"Wellford, SC",3/6/12,Adult,2012
"Kinards, SC",3/4/12,Adult,2012
"Mt. Pleasant, SC",3/2/12,Adult,2012
"Sumter, SC",3/1/12,Adult,2012
"Salley, SC",3/1/12,Adult,2012
"Bennettsville, SC",3/1/12,Adult,2012
"Lamar, SC",3/1/12,Adult,2012
"Darlington, SC",3/1/12,Adult,2012
"Prosperity, SC",2/29/12,Adult,2012
"Taylors, SC",2/29/12,Adult,2012
"Gable, SC",2/29/12,Adult,2012
"Newberry, SC",2/26/12,Adult,2012
"New Ellenton, SC",2/25/12,Adult,2012
"Kingstree, SC",2/25/12,Adult,2012
"Martin, SC",2/25/12,Adult,2012
"Orangeburg, SC",2/25/12,Adult,2012
"Summerville, SC",2/24/12,Adult,2012
"Sumter, SC",2/23/12,Adult,2012
"Calhoun Falls, SC",2/23/12,Adult,2012
"prosperity, SC",2/23/12,Adult,2012
"MCBEE, SC",2/23/12,Adult,2012
"Conway, SC",2/23/12,Adult,2012
"Walhalla , SC",2/23/12,Adult,2012
"Awendaw, SC",2/23/12,Adult,2012
"Little River, SC",2/22/12,Adult,2012
"myrtle beach, SC",2/22/12,Adult,2012
"folly beach, SC",2/22/12,Adult,2012
"pomaria, SC",2/22/12,Adult,2012
"Ridgeway, SC",2/22/12,Adult,2012
"Sumter, SC",2/22/12,Adult,2012
"Lamar, SC",2/22/12,Adult,2012
"James Island, SC",2/22/12,Adult,2012
"Gaffney, SC",2/21/12,Adult,2012
"lancaster, SC",2/21/12,Adult,2012
"Moore, SC",2/21/12,Adult,2012
"Blythewood, SC",2/21/12,Adult,2012
"Summerton, SC",2/21/12,Adult,2012
"RIDGELAND, SC",2/21/12,Adult,2012
"Pickens, SC",2/21/12,Adult,2012
"Enoree, SC",2/21/12,Adult,2012
"Woodruff, SC",2/21/12,Adult,2012
"Hopkins, SC",2/21/12,Adult,2012
"Chesnee, SC",2/20/12,Adult,2012
"Hemingway, SC",2/20/12,Adult,2012
"Greenwood, SC",2/20/12,Adult,2012
"Turbeville, SC",2/20/12,Adult,2012
"new zion , SC",2/20/12,Adult,2012
"turbeville, SC",2/18/12,Adult,2012
"Greenville, SC",2/18/12,Adult,2012
"turbeville, SC",2/18/12,Adult,2012
"SUMMERVILLE, SC",2/18/12,Adult,2012
"pamplico, SC",2/18/12,Adult,2012
"pamplico, SC",2/18/12,Adult,2012
"Islandton, SC",2/18/12,Adult,2012
"Abbeville, SC",2/18/12,Adult,2012
"Greenwood, SC",2/18/12,Adult,2012
"Pomaria, SC",2/18/12,Adult,2012
"laurens, SC",2/18/12,Adult,2012
"Latta, SC",2/18/12,Adult,2012
"North Augusta, SC",2/18/12,Adult,2012
"Lugoff, SC",2/18/12,Adult,2012
"Turbeville, SC",2/17/12,Adult,2012
"Sumter, SC",2/17/12,Adult,2012
"Graniteville, SC",2/17/12,Adult,2012
"Graniteville, SC",2/17/12,Adult,2012
"Whitmire, SC",2/17/12,Adult,2012
"New Zion, SC",2/16/12,Adult,2012
"Sumter, SC",2/16/12,Adult,2012
"Hemingay WWTP, SC",2/16/12,Adult,2012
"Moncks Corner, SC",2/16/12,Adult,2012
"Barnwell, SC",2/16/12,Adult,2012
"Florence, SC",2/16/12,Adult,2012
"Manning, SC",2/16/12,Adult,2012
"Isle of Palms, SC",2/15/12,Adult,2012
"greenwood, SC",2/15/12,Adult,2012
"Ninety Six, SC",2/15/12,Adult,2012
"Calhoun Falls, SC",2/15/12,Adult,2012
"Union, SC",2/15/12,Adult,2012
"Florence, SC",2/14/12,Adult,2012
"Cordesville , SC",2/12/12,Adult,2012
"Pamplico, SC",2/11/12,Adult,2012
"Gable, SC",2/11/12,Adult,2012
"Johnston, SC",2/9/12,Adult,2012
"St. Stephen, SC",2/7/12,Adult,2012
"Lexington, SC",2/4/12,Adult,2012
"Smyrna, SC",1/31/12,Adult,2012
"North Myrtle Beach, SC",5/10/12,Subadult,2012
"Isle of Palms, SC",4/23/12,Subadult,2012
"New Ellenton, SC",4/16/12,Subadult,2012
"Summerville, SC",4/15/12,Subadult,2012
"Sumter, SC",4/14/12,Subadult,2012
"Conway, SC",4/14/12,Subadult,2012
"NEW ZION, SC",4/14/12,Subadult,2012
"Wellford, SC",4/13/12,Subadult,2012
"turbeville, SC",4/13/12,Subadult,2012
"Turbrville, SC",4/13/12,Subadult,2012
"Lexington, SC",4/9/12,Subadult,2012
"NEW ZION, SC",4/8/12,Subadult,2012
"TURBEVILLE BAY, SC",4/5/12,Subadult,2012
"Pomaria, SC",4/4/12,Subadult,2012
"Sumter, SC",3/31/12,Subadult,2012
"Johnston, SC",2/21/12,Subadult,2012
"LEESVILLE, SC",6/4/11,Adult,2011
"Ridgeville, SC",4/24/11,Adult,2011
"Ridgeville, SC",4/6/11,Adult,2011
"Taylors, SC",4/5/11,Adult,2011
"Mt. Pleasant, SC",4/4/11,Adult,2011
"Wellford, SC",4/3/11,Adult,2011
"manning sc, SC",3/23/11,Adult,2011
"Isle of Palms , SC",3/15/11,Adult,2011
"Awendaw, SC",3/15/11,Adult,2011
"Gaffney, SC",3/14/11,Adult,2011
"Walhalla, SC",3/13/11,Adult,2011
"Chesterfield, SC",3/13/11,Adult,2011
"Calhoun Falls, SC",3/12/11,Adult,2011
"Manning, SC",3/12/11,Adult,2011
"aiken, SC",3/12/11,Adult,2011
"New Ellenton, SC",3/12/11,Adult,2011
"Florence, SC",3/11/11,Adult,2011
"Conway, SC",3/10/11,Adult,2011
"Pageland, SC",3/9/11,Adult,2011
"Belton, SC",3/9/11,Adult,2011
"Mt. Pleasant, SC",3/7/11,Adult,2011
"Loris, SC",3/6/11,Adult,2011
"James Island, SC",3/6/11,Adult,2011
"Martin, SC",3/6/11,Adult,2011
"fork, SC",3/4/11,Adult,2011
"Pomaria, SC",3/2/11,Adult,2011
"Surfside Beach, SC",3/2/11,Adult,2011
"Pomaria, SC",3/1/11,Adult,2011
"Ridge Spring, SC",3/1/11,Adult,2011
"Rembert, SC",3/1/11,Adult,2011
"Abbeville, SC",3/1/11,Adult,2011
"Ridgeway, SC",3/1/11,Adult,2011
"Hemingway WWTP, SC",2/28/11,Adult,2011
"LANCASTER, SC",2/28/11,Adult,2011
"Hemingway, SC",2/27/11,Adult,2011
"folly beach, SC",2/27/11,Adult,2011
"Little River, SC",2/27/11,Adult,2011
"Summerton, SC",2/27/11,Adult,2011
"RIDGELAND, SC",2/27/11,Adult,2011
"McColl, SC",2/27/11,Adult,2011
"greenwood, SC",2/27/11,Adult,2011
"ORANGEBURG, SC",2/27/11,Adult,2011
"Kingstree, SC",2/27/11,Adult,2011
"Graniteville, SC",2/27/11,Adult,2011
"Walhalla , SC",2/27/11,Adult,2011
"Kinards, SC",2/26/11,Adult,2011
"Sumter, SC",2/26/11,Adult,2011
"MCCORMICK, SC",2/26/11,Adult,2011
"Manning, SC",2/26/11,Adult,2011
"Greenwood, SC",2/26/11,Adult,2011
"Lugoff, SC",2/26/11,Adult,2011
"laurens, SC",2/26/11,Adult,2011
"Sumter , SC",2/26/11,Adult,2011
"Isle of Palms, SC",2/25/11,Adult,2011
"Sumter, SC",2/24/11,Adult,2011
"Sumter, SC",2/24/11,Adult,2011
"Lexington, SC",2/24/11,Adult,2011
"Summerton, SC",2/24/11,Adult,2011
"Johns Island, SC",2/23/11,Adult,2011
"Cordesville, SC",2/22/11,Adult,2011
"Sumter, SC",2/22/11,Adult,2011
"MCbee, SC",2/22/11,Adult,2011
"GREENVILLE, SC",2/22/11,Adult,2011
"Blythewood, SC",2/21/11,Adult,2011
"Florence, SC",2/21/11,Adult,2011
"Columbia, SC",2/20/11,Adult,2011
"Islandton, SC",2/19/11,Adult,2011
"Charleston, SC",2/19/11,Adult,2011
"Latta, SC",2/19/11,Adult,2011
"Pelion, SC",2/18/11,Adult,2011
"SUMMERVILLE, SC",2/17/11,Adult,2011
"PAMPLICO, SC",2/17/11,Adult,2011
"Ninety Six, SC",2/17/11,Adult,2011
"LAKECITY, SC",2/17/11,Adult,2011
"GABLE, SC",2/17/11,Adult,2011
"Aiken, SC",2/17/11,Adult,2011
"Florence, SC",2/16/11,Adult,2011
"Manning, SC",2/16/11,Adult,2011
"Sumter, SC",2/16/11,Adult,2011
"Calhoun Falls, SC",2/15/11,Adult,2011
"PROSPERITY, SC",2/15/11,Adult,2011
"Chesnee, SC",2/15/11,Adult,2011
"NEW ZION, SC",2/15/11,Adult,2011
"SMYRNA, SC",2/14/11,Adult,2011
"New Zion, SC",2/12/11,Adult,2011
"McClellanville - Santee Coastal WMA, SC",2/12/11,Adult,2011
"Pamplico, SC",2/6/11,Adult,2011
"LEESVILLE, SC",6/5/11,Subadult,2011
"Bennettsville, SC",5/5/11,Subadult,2011
"myrtle beach, SC",5/3/11,Subadult,2011
"Isle of Palms, SC",4/26/11,Subadult,2011
"Hilton Head, SC",4/15/11,Subadult,2011
"Wellford, SC",4/13/11,Subadult,2011
"Sumter, SC",4/9/11,Subadult,2011
"Pomaria, SC",4/8/11,Subadult,2011
"Sumter, SC",4/5/11,Subadult,2011
"Conway, SC",4/4/11,Subadult,2011
"Florence, SC",4/2/11,Subadult,2011
"Lexington, SC",3/17/11,Subadult,2011
"Gaffney, SC",4/26/10,Adult,2010
"Mt. Pleasant, SC",4/11/10,Adult,2010
"Lexington, SC",4/5/10,Adult,2010
"Salley, SC",4/2/10,Adult,2010
"Cordesville, SC",3/31/10,Adult,2010
"saint stephen, SC",3/29/10,Adult,2010
"Awendaw, SC",3/25/10,Adult,2010
"Ridgeville, SC",3/24/10,Adult,2010
"Sumter, SC",3/23/10,Adult,2010
"AIKEN, SC",3/18/10,Adult,2010
"Fork, SC",3/18/10,Adult,2010
"Walhalla, SC",3/17/10,Adult,2010
"Pomaria, SC",3/16/10,Adult,2010
"Tatum, SC",3/16/10,Adult,2010
"Sumter, SC",3/14/10,Adult,2010
"McColl, SC",3/14/10,Adult,2010
"Lynchburg, SC",3/13/10,Adult,2010
"McBee, SC",3/13/10,Adult,2010
"Greenwood, SC",3/13/10,Adult,2010
"Little River, SC",3/13/10,Adult,2010
"Alcolu, SC",3/13/10,Adult,2010
"cottageville s.c., SC",3/12/10,Adult,2010
"Summerton, SC",3/12/10,Adult,2010
"Martin, SC",3/12/10,Adult,2010
"Graniteville, SC",3/12/10,Adult,2010
"Manning, SC",3/11/10,Adult,2010
"Turbeville, SC",3/11/10,Adult,2010
"Santee, SC",3/11/10,Adult,2010
"Sumter, SC",3/9/10,Adult,2010
"Moncks Corner, SC",3/9/10,Adult,2010
"Hemingway, SC",3/9/10,Adult,2010
"Lancaster, SC",3/9/10,Adult,2010
"Isle of Palms, SC",3/9/10,Adult,2010
"Chesnee, SC",3/9/10,Adult,2010
"James Island, SC",3/9/10,Adult,2010
"Florence, SC",3/9/10,Adult,2010
"Lexington, SC",3/8/10,Adult,2010
"Ninety Six , SC",3/8/10,Adult,2010
"Abbeville, SC",3/8/10,Adult,2010
"LAURENS, SC",3/8/10,Adult,2010
"Loris, SC",3/8/10,Adult,2010
"Kinards, SC",3/7/10,Adult,2010
"folly beach, SC",3/7/10,Adult,2010
"Sumter, SC",3/7/10,Adult,2010
"New Zion, SC",3/7/10,Adult,2010
"Mt.Pleasant, SC",3/7/10,Adult,2010
"Johnston, SC",3/7/10,Adult,2010
"NEW ZION, SC",3/7/10,Adult,2010
"lake greenwood, SC",3/7/10,Adult,2010
"Greenville, SC",3/6/10,Adult,2010
"Orangeburg, SC",3/6/10,Adult,2010
"Woodruff, SC",3/6/10,Adult,2010
"Gadsden, SC",3/6/10,Adult,2010
"Greenwood, SC",3/5/10,Adult,2010
"Manning, SC",3/4/10,Adult,2010
"Saint Stephen, SC",3/4/10,Adult,2010
"myrtle beach, SC",3/3/10,Adult,2010
"Pamplico, SC",3/1/10,Adult,2010
"ridgeland, SC",3/1/10,Adult,2010
"Orangeburg, SC",3/1/10,Adult,2010
"Surfside Beach, SC",3/1/10,Adult,2010
"Mount Pleasant, SC",3/1/10,Adult,2010
"summerville, SC",2/28/10,Adult,2010
"Latta, SC",2/27/10,Adult,2010
"Aiken, SC",2/27/10,Adult,2010
"Townville, SC",2/25/10,Adult,2010
"Hemingway WWtp, SC",2/24/10,Adult,2010
"Manning, SC",2/24/10,Adult,2010
"Blythewood, SC",2/23/10,Adult,2010
"Pamplico, SC",2/23/10,Adult,2010
"Oswego, SC",2/23/10,Adult,2010
"Pomaria, SC",2/22/10,Adult,2010
"Sumter, SC",2/22/10,Adult,2010
"ORANGEBURG, SC",2/21/10,Adult,2010
"SMYRNA, SC",2/20/10,Adult,2010
"New Ellenton, SC",2/20/10,Adult,2010
"Bulls Island Near Charleston, SC",2/20/10,Adult,2010
"Calhoun Falls, SC",2/19/10,Adult,2010
"Gable, SC",2/19/10,Adult,2010
"new zion, SC",2/19/10,Adult,2010
"Chesterfield, SC",2/18/10,Adult,2010
"Taylors, SC",2/16/10,Adult,2010
"Wellford, SC",4/27/10,Subadult,2010
"Isle of Palms, SC",4/26/10,Subadult,2010
"Conway, SC",4/22/10,Subadult,2010
"Manning, SC",4/21/10,Subadult,2010
"Graniteville, SC",4/20/10,Subadult,2010
"Sumter, SC",4/19/10,Subadult,2010
"Pomaria, SC",4/15/10,Subadult,2010
"Wellford, SC",4/18/09,Adult,2009
"Bennettsvile, SC",4/17/09,Adult,2009
"Little River, SC",4/3/09,Adult,2009
"Awendaw, SC",3/26/09,Adult,2009
"Murrells Inlet, SC",3/24/09,Adult,2009
"AIKEN, SC",3/24/09,Adult,2009
"Bennettsville, SC",3/23/09,Adult,2009
"Myrtle Beach, SC",3/22/09,Adult,2009
"Campobello, SC",3/22/09,Adult,2009
"North Augusta, SC",3/20/09,Adult,2009
"Salley, SC",3/19/09,Adult,2009
"fork, SC",3/19/09,Adult,2009
"Summerton, SC",3/18/09,Adult,2009
"Sumter, SC",3/18/09,Adult,2009
"Ridgeway, SC",3/17/09,Adult,2009
"NEW ZION, SC",3/10/09,Adult,2009
"Greenville, SC",3/8/09,Adult,2009
"Kinards, SC",3/7/09,Adult,2009
"Ridgeville, SC",3/7/09,Adult,2009
"Chesterfield, SC",3/7/09,Adult,2009
"Gaffney, SC",3/7/09,Adult,2009
"JOHNS ISLAND, SC",3/7/09,Adult,2009
"McBee, SC",3/6/09,Adult,2009
"Conway, SC",3/6/09,Adult,2009
"Aiken, SC",3/6/09,Adult,2009
"Lexington, SC",3/5/09,Adult,2009
"Swansea, SC",3/4/09,Adult,2009
"James Island, SC",3/4/09,Adult,2009
"Walhalla, SC",3/2/09,Adult,2009
"LAURENS, SC",3/2/09,Adult,2009
"Johnston, SC",3/2/09,Adult,2009
"Sumter, SC",2/28/09,Adult,2009
"North Charleston, SC",2/28/09,Adult,2009
"folly beach, SC",2/27/09,Adult,2009
"summerville, SC",2/27/09,Adult,2009
"Sumter, SC",2/27/09,Adult,2009
"Woodruff, SC",2/27/09,Adult,2009
"Latta, SC",2/27/09,Adult,2009
"Woodruff, SC",2/26/09,Adult,2009
"Sumter, SC",2/26/09,Adult,2009
"Chesnee, SC",2/26/09,Adult,2009
"Greenwood, SC",2/24/09,Adult,2009
"Blythewood, SC",2/23/09,Adult,2009
"HEMINGWAY WWTP, SC",2/23/09,Adult,2009
"Graniteville, SC",2/23/09,Adult,2009
"Sumter, SC",2/22/09,Adult,2009
"BARRINEAU, SC",2/22/09,Adult,2009
"Ridgeland, SC",2/21/09,Adult,2009
"chapin , SC",2/21/09,Adult,2009
"St. Stephen, SC",2/21/09,Adult,2009
"Moncks Corner, SC",2/21/09,Adult,2009
"Eastover, SC",2/21/09,Adult,2009
"West Union, SC",2/21/09,Adult,2009
"Mt. Pleasant, SC",2/21/09,Adult,2009
"ALCOLU, SC",2/20/09,Adult,2009
"Pomaria, SC",2/20/09,Adult,2009
"Greenwood, SC",2/20/09,Adult,2009
"NEW ZION, SC",2/20/09,Adult,2009
"New Zion, SC",2/19/09,Adult,2009
"Mt. Pleasant, SC",2/19/09,Adult,2009
"Bonneau Beach, SC",2/19/09,Adult,2009
"Sumter, SC",2/19/09,Adult,2009
"GABLE, SC",2/19/09,Adult,2009
"PAMPLICO , SC",2/19/09,Adult,2009
"TURBEVILLE, SC",2/19/09,Adult,2009
"SMYRNA, SC",2/18/09,Adult,2009
"Isle of Palms, SC",2/18/09,Adult,2009
"Oswego, SC",2/17/09,Adult,2009
"Calhoun Falls, SC",2/16/09,Adult,2009
"Walterboro, SC",2/16/09,Adult,2009
"lynchburg, SC",2/14/09,Adult,2009
"ORANGEBURG, SC",2/14/09,Adult,2009
"Orangeburg, SC",2/12/09,Adult,2009
"Pomaria, SC",2/11/09,Adult,2009
"lake murray, SC",2/9/09,Adult,2009
"Isle of Palms, SC",5/8/09,Subadult,2009
"Beaufort, SC",5/7/09,Subadult,2009
"Conway, SC",5/3/09,Subadult,2009
"New Ellenton, SC",5/1/09,Subadult,2009
"Graniteville, SC",4/17/09,Subadult,2009
"bonneau Beach, SC",4/12/09,Subadult,2009
"Pomaria, SC",4/7/09,Subadult,2009
"Sumter, SC",4/5/09,Subadult,2009
"Sumter, SC",4/5/09,Subadult,2009
"Myrtle Beach, SC",4/1/08,Adult,2008
"Lexington, SC",3/29/08,Adult,2008
"Awendaw, SC",3/17/08,Adult,2008
"Summerville, SC",3/16/08,Adult,2008
"Sumter, SC",3/16/08,Adult,2008
"Mt. Pleasant, SC",3/15/08,Adult,2008
"Camden, SC",3/13/08,Adult,2008
"James Island, SC",3/12/08,Adult,2008
"Johnston, SC",3/10/08,Adult,2008
"Salley, SC",3/9/08,Adult,2008
"Central, SC",3/4/08,Adult,2008
"Loris, SC",3/3/08,Adult,2008
"Kinards, SC",3/2/08,Adult,2008
"Summerton, SC",3/2/08,Adult,2008
"Chesterfield, SC",3/2/08,Adult,2008
"Pomaria, SC",3/2/08,Adult,2008
"Aiken, SC",3/2/08,Adult,2008
"Bluffton, SC",3/1/08,Adult,2008
"Florence, SC",3/1/08,Adult,2008
"Graniteville, SC",3/1/08,Adult,2008
"AIKEN, SC",2/29/08,Adult,2008
"chapin sc, SC",2/28/08,Adult,2008
"Sumter, SC",2/27/08,Adult,2008
"Ridgeland, SC",2/27/08,Adult,2008
"McColl, SC",2/27/08,Adult,2008
"Greenville, SC",2/27/08,Adult,2008
"McBee, SC",2/26/08,Adult,2008
"Nesmith, SC",2/25/08,Adult,2008
"Blythewood, SC",2/25/08,Adult,2008
"Manning, SC",2/25/08,Adult,2008
"Chesnee, SC",2/25/08,Adult,2008
"Batesburg-Leesville, SC",2/25/08,Adult,2008
"Hemingway, SC",2/25/08,Adult,2008
"WOODRUFF, SC",2/25/08,Adult,2008
"Woodruff, SC",2/25/08,Adult,2008
"Williston, SC",2/24/08,Adult,2008
"Isle of Palms, SC",2/24/08,Adult,2008
"New Zion, SC",2/24/08,Adult,2008
"Greenwood, SC",2/23/08,Adult,2008
"isle of palms, SC",2/22/08,Adult,2008
"OLANTA, SC",2/22/08,Adult,2008
"folly beach, SC",2/22/08,Adult,2008
"Sumter, SC",2/21/08,Adult,2008
"Gaffney, SC",2/21/08,Adult,2008
"Saint Stephen, SC",2/21/08,Adult,2008
"Orangeburg, SC",2/20/08,Adult,2008
"Moncks Corner, SC",2/20/08,Adult,2008
"Townville, SC",2/20/08,Adult,2008
"Ninety Six, SC",2/20/08,Adult,2008
"Laurens, SC",2/19/08,Adult,2008
"Sumter, SC",2/19/08,Adult,2008
"Greenwood, SC",2/19/08,Adult,2008
"BLUFFTON, SC",2/19/08,Adult,2008
"Sumter, SC",2/18/08,Adult,2008
"Calhoun Falls, SC",2/18/08,Adult,2008
"Sumter, SC",2/18/08,Adult,2008
"BARRINEAU, SC",2/18/08,Adult,2008
"Sumter, SC",2/18/08,Adult,2008
"Walhalla, SC",2/18/08,Adult,2008
"ORANGEBURG, SC",2/18/08,Adult,2008
"Aiken, SC",2/18/08,Adult,2008
"Meggett, SC",2/17/08,Adult,2008
"summerville, SC",2/17/08,Adult,2008
"Lancaster, SC",2/17/08,Adult,2008
"Pomaria, SC",2/16/08,Adult,2008
"Cross Hill, SC",2/16/08,Adult,2008
"prosperity, SC",2/15/08,Adult,2008
"Walterboro, SC",2/12/08,Adult,2008
"NEW ZION, SC",2/12/08,Adult,2008
"New Zion, SC",2/9/08,Adult,2008
"Isle of Palms, SC",5/12/08,Subadult,2008
"Wellford, SC",5/3/08,Subadult,2008
"Sumter, SC",4/18/08,Subadult,2008
"NEW ZION, SC",4/11/08,Subadult,2008
"Pomaria, SC",4/6/08,Subadult,2008
"North Augusta, SC",4/19/07,Adult,2007
"rock hill, SC",3/30/07,Adult,2007
"Lexington, SC",3/26/07,Adult,2007
"Moore, SC",3/20/07,Adult,2007
"Eutawville, SC",3/10/07,Adult,2007
"AIKEN, SC",3/10/07,Adult,2007
"Myrtle Beach, SC",3/10/07,Adult,2007
"Cottageville, SC",3/8/07,Adult,2007
"Boiling Springs, SC",3/8/07,Adult,2007
"aiken, SC",3/7/07,Adult,2007
"Manning, SC",3/5/07,Adult,2007
"McColl, SC",3/4/07,Adult,2007
"Chesterfield, SC",3/4/07,Adult,2007
"Salley, SC",3/3/07,Adult,2007
"James Island, SC",3/3/07,Adult,2007
"chapin, SC",3/3/07,Adult,2007
"North Myrtle Beach, SC",3/3/07,Adult,2007
"Beaufort, SC",3/3/07,Adult,2007
"Sumter, SC",3/3/07,Adult,2007
"MCBEE, SC",3/3/07,Adult,2007
"BLUFFTON, SC",3/3/07,Adult,2007
"Aiken, SC",3/3/07,Adult,2007
"Kinards, SC",2/28/07,Adult,2007
"Summerville, SC",2/28/07,Adult,2007
"Mt. Pleasant, SC",2/28/07,Adult,2007
"Loris, SC",2/27/07,Adult,2007
"Blythewood, SC",2/27/07,Adult,2007
"Laurens, SC",2/27/07,Adult,2007
"Mount Pleasant, SC",2/27/07,Adult,2007
"Mt Pleasant, SC",2/27/07,Adult,2007
"Townville, SC",2/26/07,Adult,2007
"Gaffney, SC",2/26/07,Adult,2007
"Nesmith, SC",2/25/07,Adult,2007
"Moncks Corner, SC",2/24/07,Adult,2007
"Walhalla, SC",2/24/07,Adult,2007
"Pomaria, SC",2/24/07,Adult,2007
"WOODRUFF, SC",2/24/07,Adult,2007
"New Zion, SC",2/23/07,Adult,2007
"Woodruff, SC",2/23/07,Adult,2007
"Isle of Palms, SC",2/22/07,Adult,2007
"Sumter, SC",2/22/07,Adult,2007
"AYNOR, SC",2/22/07,Adult,2007
"West Union, SC",2/22/07,Adult,2007
"Sumter, SC",2/22/07,Adult,2007
"Meggett, SC",2/19/07,Adult,2007
"Saint Stephen, SC",2/18/07,Adult,2007
"LAKE CITY, SC",2/18/07,Adult,2007
"BARRANEAU, SC",2/18/07,Adult,2007
"Charleston, SC",2/17/07,Adult,2007
"Swansea, SC",2/17/07,Adult,2007
"Summerton, SC",2/16/07,Adult,2007
"folly beach, SC",2/15/07,Adult,2007
"Smyrna, SC",2/13/07,Adult,2007
"prosperity, SC",2/12/07,Adult,2007
"Orangeburg, SC",2/12/07,Adult,2007
"OLANTA, SC",2/12/07,Adult,2007
"Calhoun Falls, SC",2/11/07,Adult,2007
"Williston, SC",2/10/07,Adult,2007
"NEW ZION, SC",2/3/07,Adult,2007
"Wellford, SC",5/1/07,Subadult,2007
"Isle of Palms, SC",4/28/07,Subadult,2007
"Awendaw, SC",4/28/07,Subadult,2007
"Campobello, SC",4/27/07,Subadult,2007
"James Island, SC",4/21/07,Subadult,2007
"NEW ZION, SC",4/14/07,Subadult,2007
"Sumter, SC",4/13/07,Subadult,2007
"Sumter, SC",4/13/07,Subadult,2007
"Charleston, SC",4/11/07,Subadult,2007
"Pomaria, SC",4/3/07,Subadult,2007
"Loris, SC",4/2/07,Subadult,2007
"Awendaw, SC",3/30/06,Adult,2006
"Orangeburg, SC",3/30/06,Adult,2006
"Smyrna, SC",3/24/06,Adult,2006
"Eutawville, SC",3/22/06,Adult,2006
"AIKEN, SC",3/14/06,Adult,2006
"Fountain Inn, SC",3/12/06,Adult,2006
"North Myrtle Beach, SC",3/11/06,Adult,2006
"James Island, SC",3/11/06,Adult,2006
"Greenwood, SC",3/10/06,Adult,2006
"Mt. Pleasant, SC",3/6/06,Adult,2006
"Abbeville, SC",3/6/06,Adult,2006
"Walhalla, SC",3/6/06,Adult,2006
"Chesnee, SC",3/5/06,Adult,2006
"Chesterfield, SC",3/4/06,Adult,2006
"Ninety Six, SC",3/4/06,Adult,2006
"Sumter, SC",3/3/06,Adult,2006
"Laurens, SC",3/3/06,Adult,2006
"MCBEE, SC",3/3/06,Adult,2006
"Summerton, SC",3/3/06,Adult,2006
"Laurens, SC",3/3/06,Adult,2006
"West Union, SC",3/3/06,Adult,2006
"folly beach, SC",3/2/06,Adult,2006
"Sumpter, SC",3/2/06,Adult,2006
"Moncks Corner, SC",3/1/06,Adult,2006
"Summerville, SC",3/1/06,Adult,2006
