CITY,DATE,AGE,YEAR
"Homestead, FL",2/27/00,Subadult,2000
"Orlando, FL",2/25/00,Subadult,2000
"Hialeah, FL",3/4/99,Adult,1999
"Greensboro, FL",2/27/99,Adult,1999
"Merritt Island, FL",2/23/99,Adult,1999
"Perry, FL",2/23/99,Adult,1999
"Crystal River, FL",2/22/99,Adult,1999
"Vero Beach, FL",2/21/99,Adult,1999
"Plant City, FL",2/18/99,Adult,1999
"Alachua, FL",2/15/99,Adult,1999
"Havana, FL",2/15/99,Adult,1999
"Jupiter, FL",2/13/99,Adult,1999
"Floral City, FL",2/13/99,Adult,1999
"Defuniak Springs, FL",2/12/99,Adult,1999
"Largo, FL",2/12/99,Adult,1999
"Palm Coast, FL",2/8/99,Adult,1999
"Niceville, FL",2/7/99,Adult,1999
"Pembroke Pines, FL",2/7/99,Adult,1999
"Tavares, FL",2/7/99,Adult,1999
"Altha, FL",2/5/99,Adult,1999
"Dunedin, FL",2/5/99,Adult,1999
"Odessa, FL",2/5/99,Adult,1999
"Safety Harbor, FL",2/5/99,Adult,1999
"Middleburg, FL",2/4/99,Adult,1999
"Pensacola, FL",2/4/99,Adult,1999
"Homestead, FL",2/4/99,Adult,1999
"Winter Park, FL",2/4/99,Adult,1999
"Windermere, FL",2/4/99,Adult,1999
"North Port, FL",2/4/99,Adult,1999
"Wildwood, FL",2/4/99,Adult,1999
"Deltona, FL",2/3/99,Adult,1999
"West Palm Beach, FL",2/3/99,Adult,1999
"Stuart, FL",2/3/99,Adult,1999
"Seffner, FL",2/3/99,Adult,1999
"Leesburg, FL",2/3/99,Adult,1999
"Clearwater, FL",2/2/99,Adult,1999
"Pinetta, FL",2/2/99,Adult,1999
"Cantonment, FL",2/2/99,Adult,1999
"Lake Wales, FL",2/2/99,Adult,1999
"Graceville, FL",2/1/99,Adult,1999
"Mulberry, FL",2/1/99,Adult,1999
"Bradenton, FL",2/1/99,Adult,1999
"Ocala, FL",1/31/99,Adult,1999
"Eagle Lake, FL",1/30/99,Adult,1999
"Sopchoppy, FL",1/29/99,Adult,1999
"Monticello, FL",1/29/99,Adult,1999
"Longwood, FL",1/29/99,Adult,1999
"Miami, FL",1/28/99,Adult,1999
"Tallahassee, FL",1/28/99,Adult,1999
"Jacksonville, FL",1/27/99,Adult,1999
"Seminole, FL",1/26/99,Adult,1999
"Cape Coral, FL",1/26/99,Adult,1999
"Alva, FL",1/25/99,Adult,1999
"Lake Worth, FL",1/24/99,Adult,1999
"Citra, FL",1/24/99,Adult,1999
"Lutz, FL",1/23/99,Adult,1999
"Ocklawaha, FL",1/22/99,Adult,1999
"Winter Haven, FL",1/21/99,Adult,1999
"Melbourne, FL",1/20/99,Adult,1999
"Okeechobee, FL",1/20/99,Adult,1999
"Orlando, FL",1/19/99,Adult,1999
"Rotonda West, FL",1/19/99,Adult,1999
"Auburndale, FL",1/19/99,Adult,1999
"Parrish, FL",1/18/99,Adult,1999
"Old Town, FL",1/18/99,Adult,1999
"Cocoa Beach, FL",1/18/99,Adult,1999
"Orange City, FL",1/17/99,Adult,1999
"Rockledge, FL",1/17/99,Adult,1999
"Sebring, FL",1/16/99,Adult,1999
"Palmetto, FL",1/16/99,Adult,1999
"Estero, FL",1/16/99,Adult,1999
"Cross City, FL",1/16/99,Adult,1999
"Homestead, FL",1/15/99,Adult,1999
"Lakeland, FL",1/15/99,Adult,1999
"Arcadia, FL",1/15/99,Adult,1999
"Punta Gorda, FL",1/15/99,Adult,1999
"Lake Placid, FL",1/14/99,Adult,1999
"Tampa, FL",1/14/99,Adult,1999
"Clewiston, FL",1/14/99,Adult,1999
"Sarasota, FL",1/14/99,Adult,1999
"Eagle Lake, FL",1/13/99,Adult,1999
"Panama City, FL",1/12/99,Adult,1999
"Milton, FL",1/12/99,Adult,1999
"Jacksonville, FL",1/12/99,Adult,1999
"Lake Wales, FL",1/11/99,Adult,1999
"Fort Pierce, FL",1/10/99,Adult,1999
"Sebastian, FL",1/10/99,Adult,1999
"Avon Park, FL",1/6/99,Adult,1999
"Sarasota, FL",1/5/99,Adult,1999
"Naples, FL",1/1/99,Adult,1999
"Lithia, FL",12/23/98,Adult,1999
"Fort Myers, FL",4/3/99,Subadult,1999
"Clearwater, FL",3/25/99,Subadult,1999
"Wildwood, FL",3/18/99,Subadult,1999
"Sarasota, FL",3/16/99,Subadult,1999
"Laurel Hill, FL",3/15/99,Subadult,1999
"Palmetto, FL",3/14/99,Subadult,1999
"Cantonment, FL",3/11/99,Subadult,1999
"Jacksonville, FL",3/8/99,Subadult,1999
"Naples, FL",3/8/99,Subadult,1999
"Tallahassee, FL",3/4/99,Subadult,1999
"Melbourne Beach, FL",2/24/99,Subadult,1999
"Graceville, FL",2/22/99,Subadult,1999
"Bradenton, FL",2/20/99,Subadult,1999
"Pensacola, FL",2/14/99,Subadult,1999
"Orange City, FL",2/11/99,Subadult,1999
"Orlando, FL",2/10/99,Subadult,1999
"Arcadia, FL",2/6/99,Subadult,1999
"Miami, FL",2/5/99,Subadult,1999
"Lakeland, FL",2/4/99,Subadult,1999
"Avon Park, FL",1/28/99,Subadult,1999
"Cape Coral, FL",3/25/98,Adult,1998
"Bradenton, FL",3/1/98,Adult,1998
"Indiantown, FL",2/28/98,Adult,1998
"Palatka, FL",2/22/98,Adult,1998
"Panama City, FL",2/14/98,Adult,1998
"Jacksonville, FL",2/14/98,Adult,1998
"Safety Harbor, FL",2/12/98,Adult,1998
"Perry, FL",2/12/98,Adult,1998
"Geneva, FL",2/12/98,Adult,1998
"Winter Park, FL",2/12/98,Adult,1998
"Graceville, FL",2/9/98,Adult,1998
"Tavares, FL",2/4/98,Adult,1998
"Ocala, FL",2/3/98,Adult,1998
"Cantonment, FL",2/2/98,Adult,1998
"Ocklawaha, FL",1/31/98,Adult,1998
"Seffner, FL",1/31/98,Adult,1998
"Orange City, FL",1/30/98,Adult,1998
"West Palm Beach, FL",1/29/98,Adult,1998
"Lake Worth, FL",1/29/98,Adult,1998
"Estero, FL",1/25/98,Adult,1998
"Parrish, FL",1/23/98,Adult,1998
"Orlando, FL",1/23/98,Adult,1998
"Titusville, FL",1/23/98,Adult,1998
"North Fort Myers, FL",1/21/98,Adult,1998
"Clearwater, FL",1/21/98,Adult,1998
"Miami, FL",1/20/98,Adult,1998
"Tallahassee, FL",1/19/98,Adult,1998
"Auburndale, FL",1/19/98,Adult,1998
"Clewiston, FL",1/18/98,Adult,1998
"Tampa, FL",1/18/98,Adult,1998
"Crescent City, FL",1/18/98,Adult,1998
"Homestead, FL",1/17/98,Adult,1998
"Arcadia, FL",1/17/98,Adult,1998
"Boca Raton, FL",1/17/98,Adult,1998
"Fort Pierce, FL",1/16/98,Adult,1998
"Lake Placid, FL",1/15/98,Adult,1998
"Sarasota, FL",1/15/98,Adult,1998
"Cross City, FL",1/14/98,Adult,1998
"Palmetto, FL",1/13/98,Adult,1998
"Lakeland, FL",1/12/98,Adult,1998
"Mulberry, FL",1/10/98,Adult,1998
"Naples, FL",1/9/98,Adult,1998
"Avon Park, FL",1/7/98,Adult,1998
"Chipley, FL",1/6/98,Adult,1998
