CITY,DATE,AGE,YEAR
"San Angelo, TX",4/23/24,Adult,2024
"COMFORT, TX",4/8/24,Adult,2024
"Rockett Texas, TX",4/7/24,Adult,2024
"Seymour, TX",3/31/24,Adult,2024
"Weimar, TX",3/30/24,Adult,2024
"Abilene, TX",3/28/24,Adult,2024
"Richmond, TX",3/26/24,Adult,2024
"Longview, TX",3/22/24,Adult,2024
"Athens, TX",3/20/24,Adult,2024
"allen, TX",3/20/24,Adult,2024
"Rochelle, TX",3/19/24,Adult,2024
"Springtown, TX",3/19/24,Adult,2024
"dallas, TX",3/17/24,Adult,2024
"Prosper, TX",3/16/24,Adult,2024
"Wimberley, TX",3/16/24,Adult,2024
"Sugar Land, TX",3/15/24,Adult,2024
"Ft Worth, TX",3/15/24,Adult,2024
"Canyon, TX",3/14/24,Adult,2024
"Atlanta, TX",3/14/24,Adult,2024
"Boerne, TX",3/14/24,Adult,2024
"College Station, TX",3/13/24,Adult,2024
"Austin, TX",3/13/24,Adult,2024
"Odessa, TX",3/13/24,Adult,2024
"Odessa, TX",3/13/24,Adult,2024
"Houston, TX",3/13/24,Adult,2024
"GILMER, TX",3/13/24,Adult,2024
"Borger, TX",3/12/24,Adult,2024
"Lewisville, TX",3/11/24,Adult,2024
"Taylor, TX",3/10/24,Adult,2024
"Sunset, TX",3/10/24,Adult,2024
"Bandera, TX",3/9/24,Adult,2024
"Jarrell, TX",3/9/24,Adult,2024
"Rockwalll, TX",3/9/24,Adult,2024
"Goliad, TX",3/8/24,Adult,2024
"Wylie, TX",3/7/24,Adult,2024
"Kerrville, TX",3/6/24,Adult,2024
"Double Oak, TX",3/6/24,Adult,2024
"Harlingen, TX",3/6/24,Adult,2024
"Abilene, TX",3/6/24,Adult,2024
"Cisco, TX",3/6/24,Adult,2024
"Lubbock, TX",3/6/24,Adult,2024
"San Benito, TX",3/5/24,Adult,2024
"Beaumont, TX",3/4/24,Adult,2024
"Rowlett, TX",3/4/24,Adult,2024
"Spring Branch, TX",3/3/24,Adult,2024
"Shallowater, TX",3/3/24,Adult,2024
"Los Fresnos, TX",3/3/24,Adult,2024
"Georgetown, TX",3/3/24,Adult,2024
"Kingsland, TX",3/3/24,Adult,2024
"Edinburg, TX",3/3/24,Adult,2024
"Allen, TX",3/2/24,Adult,2024
"Rowlett, TX",3/2/24,Adult,2024
"Corpus Christi, TX",3/2/24,Adult,2024
"Manor, TX",3/2/24,Adult,2024
"PLAINVIEW, TX",3/2/24,Adult,2024
"PLAINVIEW, TX",3/2/24,Adult,2024
"Laguna Vista, TX",3/2/24,Adult,2024
"Irving, TX",3/2/24,Adult,2024
"Mckinney, TX",3/2/24,Adult,2024
"Rowlett, TX",3/2/24,Adult,2024
"Muenster, TX",3/2/24,Adult,2024
"Copperas Cove, TX",3/1/24,Adult,2024
"Brownsville, TX",3/1/24,Adult,2024
"Brownsville, TX",3/1/24,Adult,2024
"Plano, TX",3/1/24,Adult,2024
"Laredo , TX",3/1/24,Adult,2024
"Laredo , TX",3/1/24,Adult,2024
"Slaton, TX",2/29/24,Adult,2024
"Big Spring, TX",2/29/24,Adult,2024
"Universal City, TX",2/27/24,Adult,2024
"Haskell, TX",2/27/24,Adult,2024
"Corsicana, TX",2/27/24,Adult,2024
"Cedar Park, TX",2/27/24,Adult,2024
"Taylor Lake Village, TX",2/27/24,Adult,2024
"Round Rock, TX",2/27/24,Adult,2024
"Lumberton, TX",2/27/24,Adult,2024
"Lake Dallas, TX",2/26/24,Adult,2024
"Austin, TX",2/26/24,Adult,2024
"Mission, TX",2/26/24,Adult,2024
"Georgetown, TX",2/25/24,Adult,2024
"Luella, TX",2/25/24,Adult,2024
"Granbury, TX",2/25/24,Adult,2024
"Caddo Mills, TX",2/25/24,Adult,2024
"Copperas Cove, TX",2/25/24,Adult,2024
"Port Bolivar, TX",2/25/24,Adult,2024
"Port Bolivar, TX",2/25/24,Adult,2024
"Pearland, TX",2/25/24,Adult,2024
"Snook, TX",2/25/24,Adult,2024
"Corpus Christi, TX",2/24/24,Adult,2024
"Kerrville, TX",2/24/24,Adult,2024
"Rowlett, TX",2/24/24,Adult,2024
"HOUSTON, TX",2/24/24,Adult,2024
"Robinson, TX",2/24/24,Adult,2024
"Galveston, TX",2/24/24,Adult,2024
"League City, TX",2/24/24,Adult,2024
"Beaumont, TX",2/24/24,Adult,2024
"Celina, TX",2/24/24,Adult,2024
"Kerrville, TX",2/24/24,Adult,2024
"Austin, TX",2/24/24,Adult,2024
"Springtown, TX",2/24/24,Adult,2024
"Frisco, TX",2/24/24,Adult,2024
"Frisco, TX",2/24/24,Adult,2024
"Montgomery, TX",2/23/24,Adult,2024
"Montgomery, TX",2/23/24,Adult,2024
"Austin, TX",2/23/24,Adult,2024
"Bloomberg ,TX, TX",2/23/24,Adult,2024
"Port O'Connor, TX",2/23/24,Adult,2024
"Cibolo, TX",2/23/24,Adult,2024
"Spring, TX",2/23/24,Adult,2024
"Bertram, TX",2/23/24,Adult,2024
"Spring, TX",2/22/24,Adult,2024
"Arlington, TX",2/22/24,Adult,2024
"Georgetown, TX",2/22/24,Adult,2024
"Belton, TX",2/22/24,Adult,2024
"Dripping Springs, TX",2/22/24,Adult,2024
"New Braunfels, TX",2/22/24,Adult,2024
"Sanger, TX",2/22/24,Adult,2024
"Montgomery, TX",2/22/24,Adult,2024
"Austin, TX",2/22/24,Adult,2024
"Aubrey, TX",2/22/24,Adult,2024
"Possum Kingdom Lake, TX",2/22/24,Adult,2024
"Houston, TX",2/21/24,Adult,2024
"Goldthwaite, TX",2/21/24,Adult,2024
"Rising Star, TX",2/21/24,Adult,2024
"San Angelo, TX",2/21/24,Adult,2024
"McKinney, TX",2/21/24,Adult,2024
"Midland, TX",2/21/24,Adult,2024
"Canyon, TX",2/21/24,Adult,2024
"Marion, TX",2/21/24,Adult,2024
"Camp Wood, TX",2/21/24,Adult,2024
"Rosenberg, TX",2/21/24,Adult,2024
"Plano, TX",2/20/24,Adult,2024
"University Park, Texas, TX",2/20/24,Adult,2024
"Corp Christi, TX",2/20/24,Adult,2024
"Oak Point, TX",2/20/24,Adult,2024
"Georgetown, TX",2/20/24,Adult,2024
"May, TX",2/20/24,Adult,2024
"Tuscola, TX",2/20/24,Adult,2024
"Allen, TX",2/20/24,Adult,2024
"Lago Vista, TX",2/20/24,Adult,2024
"Mcallen, TX",2/20/24,Adult,2024
"Floydada, TX",2/20/24,Adult,2024
"BOWIE, TX",2/20/24,Adult,2024
"North Padre Island, Texas, TX",2/20/24,Adult,2024
"Austin, TX",2/20/24,Adult,2024
"Rowlett, TX",2/20/24,Adult,2024
"Johnson City, TX",2/20/24,Adult,2024
"Houston, TX",2/20/24,Adult,2024
"Prosper, TX",2/20/24,Adult,2024
"Beeville, TX",2/20/24,Adult,2024
"Conroe, TX",2/20/24,Adult,2024
"Decatur, TX",2/20/24,Adult,2024
"Rockwall, TX",2/20/24,Adult,2024
"Axtell, TX",2/20/24,Adult,2024
"Midlothian, TX",2/19/24,Adult,2024
"Port O Connor, TX",2/19/24,Adult,2024
"Georgetown, TX",2/19/24,Adult,2024
"Rosenberg, TX",2/19/24,Adult,2024
"Rockwall, TX",2/19/24,Adult,2024
"Lawn, TX",2/19/24,Adult,2024
"Floresville, TX",2/19/24,Adult,2024
"Midland, TX",2/19/24,Adult,2024
"Baytown, TX",2/19/24,Adult,2024
"Wichita falls, TX",2/19/24,Adult,2024
"Rio Hondo, TX",2/19/24,Adult,2024
"Fort Worth, TX",2/19/24,Adult,2024
"Corpus Christi, TX",2/19/24,Adult,2024
"Cedar park, TX",2/19/24,Adult,2024
"Newark, TX",2/19/24,Adult,2024
"Llano, TX",2/19/24,Adult,2024
"Boerne, TX",2/19/24,Adult,2024
"Pflugerville, TX",2/18/24,Adult,2024
"Port Lavaca, TX",2/18/24,Adult,2024
"PEARLAND, TX",2/18/24,Adult,2024
"MOUNTAIN CITY, TX",2/18/24,Adult,2024
"Graham, TX",2/18/24,Adult,2024
"Uncertain, TX",2/18/24,Adult,2024
"Cypress, TX, TX",2/18/24,Adult,2024
"Burleson, TX",2/17/24,Adult,2024
"Plano, TX",2/17/24,Adult,2024
"Tomball, TX",2/17/24,Adult,2024
"Tomball, TX",2/17/24,Adult,2024
"Beckville, TX",2/17/24,Adult,2024
"Bowie, TX",2/17/24,Adult,2024
"Temple, TX",2/17/24,Adult,2024
"Wimberley, TX",2/17/24,Adult,2024
"Colorado City, TX",2/17/24,Adult,2024
"Sugar Land, TX",2/17/24,Adult,2024
"Houston, TX",2/17/24,Adult,2024
"Lake Richland Chambers, TX",2/16/24,Adult,2024
"Brookeland, TX",2/16/24,Adult,2024
"Copeville, TX",2/16/24,Adult,2024
"royse city, TX",2/16/24,Adult,2024
"Jarrell, TX",2/16/24,Adult,2024
"Trophy Club, TX",2/16/24,Adult,2024
"Bridgeport, TX",2/16/24,Adult,2024
"Double Oak, TX",2/16/24,Adult,2024
"Buda, TX",2/16/24,Adult,2024
"Weimar, TX",2/16/24,Adult,2024
"Wichita Falls, TX",2/16/24,Adult,2024
"Pflugerville, TX",2/16/24,Adult,2024
"San Augustine, TX",2/16/24,Adult,2024
"Lindale, TX",2/16/24,Adult,2024
"Burnet, TX",2/16/24,Adult,2024
"Rosenberg, TX",2/16/24,Adult,2024
"Pasadena, TX",2/16/24,Adult,2024
"Stephenville, TX",2/16/24,Adult,2024
"Weatherford, TX",2/16/24,Adult,2024
"Tomball, TX",2/16/24,Adult,2024
"New Braunfels, TX",2/15/24,Adult,2024
"Cibolo, TX",2/15/24,Adult,2024
"Three Rivers, TX",2/15/24,Adult,2024
"Corpus Christi, TX",2/15/24,Adult,2024
"SEGUIN, TX",2/15/24,Adult,2024
"Christoval, TX",2/15/24,Adult,2024
"Azle, TX",2/15/24,Adult,2024
"Gouldbusk, TX",2/15/24,Adult,2024
"Buda, TX",2/15/24,Adult,2024
"Brownsville, TX",2/15/24,Adult,2024
"Muldoon, TX",2/15/24,Adult,2024
"Oak Ridge, TX",2/14/24,Adult,2024
"Caldwell, TX",2/14/24,Adult,2024
"Wichita Falls, TX",2/14/24,Adult,2024
"Dallas, TX",2/14/24,Adult,2024
"Dallas, TX",2/14/24,Adult,2024
"Munday, TX",2/14/24,Adult,2024
"Midlothian, TX",2/14/24,Adult,2024
"Scurry, TX",2/14/24,Adult,2024
"Colleyville, TX",2/14/24,Adult,2024
"Freeport, TX",2/14/24,Adult,2024
"Brownwood, TX",2/14/24,Adult,2024
"Moody, TX",2/14/24,Adult,2024
"Southlake, TX",2/14/24,Adult,2024
"Decatur, TX",2/14/24,Adult,2024
"Decatur, TX",2/14/24,Adult,2024
"San Antonio, TX",2/14/24,Adult,2024
"san jose,tx, TX",2/13/24,Adult,2024
"Weimar, TX",2/13/24,Adult,2024
"Tyler, TX",2/13/24,Adult,2024
"Norton, TX",2/13/24,Adult,2024
"Sunrise Beach, TX",2/13/24,Adult,2024
"Sunrise Beach, TX",2/13/24,Adult,2024
"Buchanan Dam, TX",2/13/24,Adult,2024
"Tye, TX",2/13/24,Adult,2024
"Fort Worth, TX",2/13/24,Adult,2024
"Austin, TX",2/13/24,Adult,2024
"Hallettsville, TX",2/13/24,Adult,2024
"Lampasas, TX",2/12/24,Adult,2024
"Lampasas, TX",2/12/24,Adult,2024
"Junction, TX",2/12/24,Adult,2024
"Teague, TX",2/12/24,Adult,2024
"New Braunfels, TX",2/12/24,Adult,2024
"Dripping Springs, TX",2/12/24,Adult,2024
"Quihi, TX",2/12/24,Adult,2024
"RICHMOND, TX",2/12/24,Adult,2024
"San Antonio, TX",2/12/24,Adult,2024
"San Antonio, TX, TX",2/12/24,Adult,2024
"Corpus Christi, TX",2/11/24,Adult,2024
"Round Rock, TX",2/11/24,Adult,2024
"Houston, TX",2/11/24,Adult,2024
"Hamlin, TX",2/11/24,Adult,2024
"Devine, TX",2/11/24,Adult,2024
"Houston, TX",2/11/24,Adult,2024
"Austin, TX",2/11/24,Adult,2024
"Robinson, TX",2/11/24,Adult,2024
"Kerrville, TX",2/11/24,Adult,2024
"Stephenville, TX",2/11/24,Adult,2024
"Floresville, TX",2/10/24,Adult,2024
"Ivanhoe, TX",2/10/24,Adult,2024
"Port Mansfield, TX",2/10/24,Adult,2024
"corpus christi, TX",2/10/24,Adult,2024
"Seguin, TX",2/10/24,Adult,2024
"Atascosa, TX",2/10/24,Adult,2024
"New Braunfels, TX",2/10/24,Adult,2024
"Centerville, TX",2/10/24,Adult,2024
"Colleyville, TX",2/10/24,Adult,2024
"Aspermont Texas, TX",2/10/24,Adult,2024
"Grape Creek, TX, TX",2/10/24,Adult,2024
"Kerrville, TX",2/10/24,Adult,2024
"Cibolo, TX",2/10/24,Adult,2024
"Decatur, TX",2/10/24,Adult,2024
"Archer City, TX",2/10/24,Adult,2024
"Mckinney, TX",2/10/24,Adult,2024
"Crowley, TX",2/10/24,Adult,2024
"Lockhart, TX",2/10/24,Adult,2024
"Pearland, TX",2/10/24,Adult,2024
"Rough Canyon, TX",2/10/24,Adult,2024
"Forney, TX",2/9/24,Adult,2024
"Beaumont, TX",2/9/24,Adult,2024
"San Antonio, TX",2/9/24,Adult,2024
"GLADEWATER, TX",2/9/24,Adult,2024
"Poetry, TX",2/9/24,Adult,2024
"College Station, TX",2/9/24,Adult,2024
"Midlothian, TX",2/9/24,Adult,2024
"Brenham, TX",2/9/24,Adult,2024
"Pearland, TX",2/9/24,Adult,2024
"Pipe Creek, TX",2/9/24,Adult,2024
"Fort Worth, TX",2/9/24,Adult,2024
"Pearland, TX",2/9/24,Adult,2024
"Allen, TX",2/9/24,Adult,2024
"Canton, TX",2/9/24,Adult,2024
"San Angelo, TX",2/9/24,Adult,2024
"Lake Coleman, TX",2/9/24,Adult,2024
"Mission, TX",2/9/24,Adult,2024
"Groves, TX",2/9/24,Adult,2024
"Ben Wheeler, TX",2/9/24,Adult,2024
"Harlingen, TX",2/9/24,Adult,2024
"Harlingen, TX",2/9/24,Adult,2024
"Harlingen, TX",2/9/24,Adult,2024
"Fruitvale, TX",2/9/24,Adult,2024
"New Braunfels, TX",2/9/24,Adult,2024
"SHINER, TX",2/9/24,Adult,2024
"San Angelo, TX",2/9/24,Adult,2024
"Bryan, TX",2/9/24,Adult,2024
"Fort Worth, TX",2/9/24,Adult,2024
"Bandera, TX",2/9/24,Adult,2024
"Harker Heights, TX",2/9/24,Adult,2024
"Justin, TX",2/9/24,Adult,2024
"Pflugerville, TX",2/9/24,Adult,2024
"Katy, TX",2/9/24,Adult,2024
"Fulshear, TX",2/9/24,Adult,2024
"Fredericksburg, TX",2/9/24,Adult,2024
"San Antonio, TX",2/9/24,Adult,2024
"Kilgore (Liberty City), TX",2/9/24,Adult,2024
"Seagoville, TX",2/9/24,Adult,2024
"Iola , TX",2/9/24,Adult,2024
"vidor, TX",2/9/24,Adult,2024
"Fate, TX",2/9/24,Adult,2024
"GONZALES, TX",2/9/24,Adult,2024
"Fredericksburg, TX",2/9/24,Adult,2024
"Victoria, TX",2/8/24,Adult,2024
"Mason, TX",2/8/24,Adult,2024
"Forney, TX",2/8/24,Adult,2024
"Lorena, TX",2/8/24,Adult,2024
"Port O’Connor, TX",2/8/24,Adult,2024
"Louise, TX",2/8/24,Adult,2024
"Poteet, TX",2/8/24,Adult,2024
"Quinlan, TX",2/8/24,Adult,2024
"Forney, TX",2/8/24,Adult,2024
"San Antonio, TX",2/8/24,Adult,2024
"Grand Saline, TX",2/8/24,Adult,2024
"Fulshear, TX",2/8/24,Adult,2024
"Leonard, TX",2/8/24,Adult,2024
"Trinidad, TX",2/8/24,Adult,2024
"Katy, TX",2/8/24,Adult,2024
"Giddings, TX",2/8/24,Adult,2024
"Houston, TX",2/8/24,Adult,2024
"Lindale, TX",2/8/24,Adult,2024
"Corpus Christi, TX",2/8/24,Adult,2024
"Lockhart, TX",2/8/24,Adult,2024
"Venus, TX",2/8/24,Adult,2024
"Dallas, TX",2/8/24,Adult,2024
"beaumont, TX",2/8/24,Adult,2024
"Brackettville, TX",2/8/24,Adult,2024
"Katy, TX",2/8/24,Adult,2024
"Belton, TX",2/8/24,Adult,2024
"Marble Falls, TX",2/8/24,Adult,2024
"Morris Ranch, TX",2/7/24,Adult,2024
"Lake Fork, TX",2/7/24,Adult,2024
"Red Oak, TX",2/7/24,Adult,2024
"Port O Connor, TX",2/7/24,Adult,2024
"San Marcos, TX",2/7/24,Adult,2024
"Carrollton, TX",2/7/24,Adult,2024
"Katy, TX",2/7/24,Adult,2024
"Red Rock, TX",2/7/24,Adult,2024
"Tockport, TX",2/7/24,Adult,2024
"Alba, TX",2/7/24,Adult,2024
"ALVIN, TX",2/7/24,Adult,2024
"San Leon, TX",2/6/24,Adult,2024
"Willis, TX",2/6/24,Adult,2024
"Tyler, TX",2/6/24,Adult,2024
"North Richland Hills, TX",2/6/24,Adult,2024
"Austin, TX",2/6/24,Adult,2024
"Flatonia, TX",2/6/24,Adult,2024
"Giddings, TX",2/6/24,Adult,2024
"Sealy, TX",2/6/24,Adult,2024
"Weatherford, TX",2/5/24,Adult,2024
"Spring Branch, TX",2/5/24,Adult,2024
"RHOME, TX",2/4/24,Adult,2024
"Weimar, TX",2/4/24,Adult,2024
"Nevada, TX",2/3/24,Adult,2024
"Gonzales, TX",2/3/24,Adult,2024
"Dripping Springs, TX",2/3/24,Adult,2024
"Canton, TX",2/3/24,Adult,2024
"College Station, TX",2/3/24,Adult,2024
"Crandall, TX",2/3/24,Adult,2024
"Schulenburg, TX",2/3/24,Adult,2024
"Flint, TX",2/2/24,Adult,2024
"Victoria, TX",2/2/24,Adult,2024
"Gatesville, TX",2/2/24,Adult,2024
"Atascosa, TX",2/2/24,Adult,2024
"Stamford, TX",2/2/24,Adult,2024
"Livingston, TX",2/2/24,Adult,2024
"Gladewater, TX",2/2/24,Adult,2024
"Fulshear, TX",2/1/24,Adult,2024
"Los Fresnos, TX",2/1/24,Adult,2024
"Navasota, TX",2/1/24,Adult,2024
"SEGUIN, TX",2/1/24,Adult,2024
"Sealy, TX",2/1/24,Adult,2024
"Texarkana, TX",2/1/24,Adult,2024
"Angleton, TX",2/1/24,Adult,2024
"San Antonio, TX",2/1/24,Adult,2024
"Gonzales, TX",1/31/24,Adult,2024
"Nederland, TX",1/31/24,Adult,2024
"Houston, TX",1/31/24,Adult,2024
"Yantis, TX",1/31/24,Adult,2024
"Olivia, TX",1/31/24,Adult,2024
"Mineola, TX",1/30/24,Adult,2024
"Conroe, TX",1/30/24,Adult,2024
"Alvin, TX",1/30/24,Adult,2024
"Jasper, TX",1/30/24,Adult,2024
"Kyle, TX",1/29/24,Adult,2024
"Spring Branch, TX",1/28/24,Adult,2024
"Port Aransas, TX",1/27/24,Adult,2024
"Buckholts, TX",1/27/24,Adult,2024
"Palacios, TX",1/27/24,Adult,2024
"New Braunfels, TX",1/27/24,Adult,2024
"San Leon, TX",1/25/24,Adult,2024
"Houston, TX",1/23/24,Adult,2024
"Elgin, TX",5/12/24,Subadult,2024
"ALVIN, TX",4/23/24,Subadult,2024
"Nederland, TX",4/22/24,Subadult,2024
"Highland Village, TX",4/22/24,Subadult,2024
"Sugar Land, TX",4/14/24,Subadult,2024
"Lake Dallas, TX",4/13/24,Subadult,2024
"Brownsville, TX",4/12/24,Subadult,2024
"Nevada, TX",4/12/24,Subadult,2024
"Prospere, TX",4/8/24,Subadult,2024
"Houston, TX",4/7/24,Subadult,2024
"Corpus Christi, TX",4/6/24,Subadult,2024
"San Antonio, TX",4/4/24,Subadult,2024
"San Angelo, TX",4/1/24,Subadult,2024
"Midlothian, TX",3/30/24,Subadult,2024
"Pflugerville, TX",3/30/24,Subadult,2024
"Atascosa, TX",3/30/24,Subadult,2024
"College Station, TX",3/29/24,Subadult,2024
"Double Oak, TX",3/28/24,Subadult,2024
"Crandall, TX",3/28/24,Subadult,2024
"Houston, TX",3/27/24,Subadult,2024
"San Angelo, TX",3/26/24,Subadult,2024
"corpus christi, TX",3/25/24,Subadult,2024
"Corpus Christi, TX",3/25/24,Subadult,2024
"Double Oak, TX",3/24/24,Subadult,2024
"Tyler, TX",3/24/24,Subadult,2024
"Odessa, TX",3/20/24,Subadult,2024
"Georgetown, TX",3/14/24,Subadult,2024
"McKinney, TX",3/12/24,Subadult,2024
"Jarrell, TX",3/11/24,Subadult,2024
"Flint, TX",3/10/24,Subadult,2024
"LAKEHILLS LIBARAY, RK, TX",3/9/24,Subadult,2024
"Decatur, TX",3/5/24,Subadult,2024
"Buckholts, TX",3/4/24,Subadult,2024
"Flatonia, TX",2/25/24,Subadult,2024
"Prosper, TX",4/16/23,Adult,2023
"Springtown, TX",4/15/23,Adult,2023
"Pattison, TX",4/15/23,Adult,2023
"Longview, TX",4/14/23,Adult,2023
"Houston, TX",4/10/23,Adult,2023
"McKinney, TX",3/30/23,Adult,2023
"Brenham, TX",3/28/23,Adult,2023
"Seymour, TX",3/27/23,Adult,2023
"Odessa, TX",3/26/23,Adult,2023
"Highland Village, TX",3/24/23,Adult,2023
"Borger, TX",3/23/23,Adult,2023
"Corpus Christi, TX",3/22/23,Adult,2023
"Pampa, TX",3/22/23,Adult,2023
"Ft Worth, TX",3/18/23,Adult,2023
"Prosper, TX",3/18/23,Adult,2023
"Richmond, TX",3/14/23,Adult,2023
"Canyon, TX",3/12/23,Adult,2023
"Bellaire, TX",3/11/23,Adult,2023
"Brownsville, TX",3/11/23,Adult,2023
"Big Spring, TX",3/11/23,Adult,2023
"Junction, TX",3/11/23,Adult,2023
"Houston, TX",3/11/23,Adult,2023
"San Angelo, TX",3/10/23,Adult,2023
"WAXAHACHIE, TX",3/10/23,Adult,2023
"Allen, TX",3/9/23,Adult,2023
"Prosper, TX",3/9/23,Adult,2023
"Lubbock, TX",3/9/23,Adult,2023
"Rowlett, TX",3/8/23,Adult,2023
"Corpus Christi, TX",3/8/23,Adult,2023
"San Antonio, TX",3/8/23,Adult,2023
"Seminole, TX",3/7/23,Adult,2023
"Mckinney, TX",3/7/23,Adult,2023
"PLANO, TX",3/6/23,Adult,2023
"walburg, TX",3/6/23,Adult,2023
"Montgomery, TX",3/6/23,Adult,2023
"Slaton, TX",3/6/23,Adult,2023
"Manor, TX",3/6/23,Adult,2023
"New Braunfels, TX",3/6/23,Adult,2023
"Caddo Mills, TX",3/5/23,Adult,2023
"Corpus Christi, TX",3/5/23,Adult,2023
"Abilene, TX",3/4/23,Adult,2023
"Lake Dallas, TX",3/4/23,Adult,2023
"Rockwall, TX",3/4/23,Adult,2023
"Allen, TX",3/4/23,Adult,2023
"Arlington, TX",3/4/23,Adult,2023
"Double Oak, TX",3/4/23,Adult,2023
"Lago Vista, TX",3/4/23,Adult,2023
"Follett, TX",3/4/23,Adult,2023
"Midland, TX",3/4/23,Adult,2023
"Corpus Christi, TX",3/4/23,Adult,2023
"Springtown, TX",3/4/23,Adult,2023
"Copperas Cove, TX",3/4/23,Adult,2023
"Freeport, TX",3/4/23,Adult,2023
"Hamlin, TX",3/4/23,Adult,2023
"Lake Buchanan - Bonanza Beach, TX",3/4/23,Adult,2023
"San Benito, TX",3/4/23,Adult,2023
"Cisco, TX",3/4/23,Adult,2023
"Sunnyvale, TX",3/4/23,Adult,2023
"Alice, TX",3/3/23,Adult,2023
"Van Vleck, TX",3/3/23,Adult,2023
"Laguna Park, TX",3/3/23,Adult,2023
"May, TX",3/3/23,Adult,2023
"Shallowater, TX",3/3/23,Adult,2023
"Stephenville, TX",3/3/23,Adult,2023
"PLAINVIEW, TX",3/3/23,Adult,2023
"PLAINVIEW, TX",3/3/23,Adult,2023
"Goliad, TX",3/3/23,Adult,2023
"Weimar, TX",3/3/23,Adult,2023
"Ponder, TX",3/3/23,Adult,2023
"New braunfels, TX",3/3/23,Adult,2023
"Los Fresnos, TX",3/2/23,Adult,2023
"Tuscola, TX",3/2/23,Adult,2023
"Junction, TX",3/2/23,Adult,2023
"Clyde, TX",3/2/23,Adult,2023
"Wylie, TX",3/1/23,Adult,2023
"Ely, TX",3/1/23,Adult,2023
"Corpus Christi, TX",3/1/23,Adult,2023
"san antonio, TX",3/1/23,Adult,2023
"Pflugerville, TX",3/1/23,Adult,2023
"Parker, TX",3/1/23,Adult,2023
"Corpus Christi, TX",3/1/23,Adult,2023
"Lewisville, TX",3/1/23,Adult,2023
"Lubbock, TX",2/28/23,Adult,2023
"San Marcos, TX, TX",2/28/23,Adult,2023
"Dickens, TX",2/28/23,Adult,2023
"Christoval, TX",2/28/23,Adult,2023
"Richland Chambers, TX",2/28/23,Adult,2023
"San Antonio, TX",2/28/23,Adult,2023
"Bowie, TX",2/28/23,Adult,2023
"blanco, TX",2/28/23,Adult,2023
"Corpus Christi, TX",2/28/23,Adult,2023
"Fate, TX",2/28/23,Adult,2023
"Decatur, TX",2/28/23,Adult,2023
"Floydada, TX",2/28/23,Adult,2023
"Corpus Christi, TX",2/28/23,Adult,2023
"Killeen, TX",2/27/23,Adult,2023
"Pflugerville, TX",2/27/23,Adult,2023
"McKinney, TX",2/27/23,Adult,2023
"Bridgeport, TX",2/27/23,Adult,2023
"Universal City, TX",2/27/23,Adult,2023
"Salado, TX",2/27/23,Adult,2023
"Houston, TX",2/27/23,Adult,2023
"Houston, TX",2/27/23,Adult,2023
"Grand Prairie, TX",2/27/23,Adult,2023
"Plano, TX",2/27/23,Adult,2023
"Haslet, TX",2/27/23,Adult,2023
"Stephenville, TX",2/27/23,Adult,2023
"Fayetteville, TX",2/27/23,Adult,2023
"Austin, TX",2/27/23,Adult,2023
"Rowlett, TX",2/27/23,Adult,2023
"Comfort, TX",2/27/23,Adult,2023
"Dripping Springs, TX",2/27/23,Adult,2023
"Haskell, TX",2/27/23,Adult,2023
"Schertz, TX",2/26/23,Adult,2023
"Walburg, TX",2/26/23,Adult,2023
"Wimberley, TX",2/26/23,Adult,2023
"Cedar Park, TX",2/26/23,Adult,2023
"Camp Wood, TX",2/26/23,Adult,2023
"Houston, TX",2/26/23,Adult,2023
"Austin, TX",2/26/23,Adult,2023
"SOUTHLAKE, TX",2/26/23,Adult,2023
"McKinney, TX",2/26/23,Adult,2023
"Newark, TX",2/26/23,Adult,2023
"Celina, TX",2/26/23,Adult,2023
"aubrey, TX",2/26/23,Adult,2023
"Denison, TX",2/26/23,Adult,2023
"Rosenberg, TX",2/26/23,Adult,2023
"Buda, TX",2/26/23,Adult,2023
"Wylie, TX",2/26/23,Adult,2023
"Aspermont Texas, TX",2/26/23,Adult,2023
"Fort Worth, TX",2/26/23,Adult,2023
"Stephenville, TX",2/26/23,Adult,2023
"Pearland, TX",2/26/23,Adult,2023
"Weatherford, TX",2/26/23,Adult,2023
"Frisco, TX",2/26/23,Adult,2023
"Frisco, TX",2/26/23,Adult,2023
"Kerrville, TX",2/26/23,Adult,2023
"Crowley, TX",2/26/23,Adult,2023
"Abilene, TX",2/25/23,Adult,2023
"Honus, TX",2/25/23,Adult,2023
"Pearland, TX",2/25/23,Adult,2023
"Caldwell, TX",2/25/23,Adult,2023
"Santa Fe, TX",2/25/23,Adult,2023
"Spring Branch, TX",2/25/23,Adult,2023
"Galveston, TX",2/25/23,Adult,2023
"SAN ANGELO, TX",2/25/23,Adult,2023
"Buda, TX",2/25/23,Adult,2023
"Brackettville, TX",2/25/23,Adult,2023
"Bandera, TX",2/25/23,Adult,2023
"Spring Branch, TX",2/25/23,Adult,2023
"Houston, TX",2/25/23,Adult,2023
"Port Bolivar, TX",2/25/23,Adult,2023
"Edinburg, TX",2/25/23,Adult,2023
"Sanger, TX",2/25/23,Adult,2023
"Bartonville, TX",2/24/23,Adult,2023
"Tomball, TX",2/24/23,Adult,2023
"LEAGUE CITY, TX",2/24/23,Adult,2023
"Sugar Lanc, TX",2/24/23,Adult,2023
