CITY,DATE,AGE,YEAR
"Huntsville, AL",2/28/23,Adult,2023
"Bryant, AL",2/27/23,Adult,2023
"Gallion, AL",2/26/23,Adult,2023
"Kennedy, AL",2/26/23,Adult,2023
"Honoraville, AL",2/25/23,Adult,2023
"Double Springs, AL",2/24/23,Adult,2023
"Grand Bay, AL",2/24/23,Adult,2023
"Huntsville, AL",2/23/23,Adult,2023
"Horton, AL",2/23/23,Adult,2023
"Rogersville, AL",2/23/23,Adult,2023
"HARVEST, AL",2/23/23,Adult,2023
"Huntsville, AL",2/23/23,Adult,2023
"Athens, AL",2/23/23,Adult,2023
"Jasper, AL",2/22/23,Adult,2023
"Decatur, AL",2/22/23,Adult,2023
"Meridianville, AL",2/22/23,Adult,2023
"Town Creek, AL",2/22/23,Adult,2023
"Cullman, AL",2/22/23,Adult,2023
"Spanish Fort/Bromley, AL",2/21/23,Adult,2023
"Dauphin Island, AL",2/21/23,Adult,2023
"Fairhope, AL",2/21/23,Adult,2023
"Albertville, AL",2/20/23,Adult,2023
"Wadley, AL",2/20/23,Adult,2023
"Mobile, AL",2/20/23,Adult,2023
"Marbury, AL",2/19/23,Adult,2023
"Centre, AL",2/19/23,Adult,2023
"MOBILE, AL",2/19/23,Adult,2023
"Florence, AL",2/19/23,Adult,2023
"Tuscumbia, AL",2/18/23,Adult,2023
"Prattville, AL",2/18/23,Adult,2023
"Boligee, AL",2/18/23,Adult,2023
"Livingston, AL",2/18/23,Adult,2023
"Foley, AL",2/18/23,Adult,2023
"Clanton, AL",2/18/23,Adult,2023
"Coker, AL",2/18/23,Adult,2023
"Dozier, AL",2/18/23,Adult,2023
"Meridianville, AL",2/18/23,Adult,2023
"Northport, AL",2/17/23,Adult,2023
"Phenix City, AL",2/17/23,Adult,2023
"Cherokee, AL",2/16/23,Adult,2023
"Wetumpka, AL",2/16/23,Adult,2023
"Laceys Spring, AL",2/16/23,Adult,2023
"Florence, AL",2/16/23,Adult,2023
"Jones, AL",2/16/23,Adult,2023
"Huntsville, AL",2/16/23,Adult,2023
"Hope Hull, AL",2/15/23,Adult,2023
"Prattville, AL",2/15/23,Adult,2023
"Grove Hill, AL",2/15/23,Adult,2023
"Headland, AL",2/15/23,Adult,2023
"Eufaula, AL",2/15/23,Adult,2023
"Rainsville, AL",2/15/23,Adult,2023
"Selma, AL",2/15/23,Adult,2023
"Seminole, AL",2/15/23,Adult,2023
"Point Clear, AL",2/15/23,Adult,2023
"Millport, AL",2/14/23,Adult,2023
"Gulf Shores, AL",2/14/23,Adult,2023
"VALLEY GRANDE, AL",2/13/23,Adult,2023
"Newbern, AL",2/13/23,Adult,2023
"Dothan, AL",2/13/23,Adult,2023
"Seminole, AL",2/12/23,Adult,2023
"Seminole, AL",2/12/23,Adult,2023
"Montevallo, AL",2/11/23,Adult,2023
"Summerdale, AL",2/10/23,Adult,2023
"BRIERFIELD, AL",2/10/23,Adult,2023
"Enterprise, AL",2/9/23,Adult,2023
"Wetumpka, AL",2/9/23,Adult,2023
"Hurtsboro, AL",2/8/23,Adult,2023
"Fort Mitchell, AL",2/8/23,Adult,2023
"Dothan, AL",2/8/23,Adult,2023
"Prairieville, AL",2/8/23,Adult,2023
"Sterrett, AL",2/7/23,Adult,2023
"Moundville, AL",2/5/23,Adult,2023
"Jackson, AL",2/5/23,Adult,2023
"Mgm, AL",2/5/23,Adult,2023
"Albertville, AL",2/5/23,Adult,2023
"Rainsville, AL",2/5/23,Adult,2023
"Marion, AL",2/5/23,Adult,2023
"Jack, AL",2/5/23,Adult,2023
"Deatsville, AL",2/4/23,Adult,2023
"Wetumpka, AL",2/4/23,Adult,2023
"Leroy, AL",2/3/23,Adult,2023
"Greenville, AL",2/1/23,Adult,2023
"Chatom, AL",1/31/23,Adult,2023
"Coden, AL",1/31/23,Adult,2023
"Geneva, AL",1/31/23,Adult,2023
"Fairhope / Weeks Bay Area, AL",1/31/23,Adult,2023
"Florala, AL",1/30/23,Adult,2023
"Greenville, AL",1/28/23,Adult,2023
"Enterprise, AL",1/28/23,Adult,2023
"Slocomb, AL",1/24/23,Adult,2023
"Ashford, AL",1/23/23,Adult,2023
"Mobile, AL",1/22/23,Adult,2023
"Gordon, AL",1/22/23,Adult,2023
